,Date,Reporting_District_ID,Arrest_Count,Call_Count,Month,Year
0,2017-01-01,111,1,15.0,2017-01,2017
1,2017-01-01,121,1,1.0,2017-01,2017
2,2017-01-01,134,1,1.0,2017-01,2017
3,2017-01-01,153,3,10.0,2017-01,2017
4,2017-01-01,156,1,4.0,2017-01,2017
5,2017-01-01,158,1,4.0,2017-01,2017
6,2017-01-01,161,1,2.0,2017-01,2017
7,2017-01-01,174,1,2.0,2017-01,2017
8,2017-01-01,176,1,2.0,2017-01,2017
9,2017-01-01,191,1,1.0,2017-01,2017
10,2017-01-01,216,2,4.0,2017-01,2017
11,2017-01-01,248,1,7.0,2017-01,2017
12,2017-01-01,257,1,8.0,2017-01,2017
13,2017-01-01,266,1,2.0,2017-01,2017
14,2017-01-01,269,1,2.0,2017-01,2017
15,2017-01-01,275,1,2.0,2017-01,2017
16,2017-01-01,281,1,4.0,2017-01,2017
17,2017-01-01,314,1,4.0,2017-01,2017
18,2017-01-01,325,1,1.0,2017-01,2017
19,2017-01-01,333,1,8.0,2017-01,2017
20,2017-01-01,338,1,2.0,2017-01,2017
21,2017-01-01,355,1,4.0,2017-01,2017
22,2017-01-01,357,1,6.0,2017-01,2017
23,2017-01-01,362,1,16.0,2017-01,2017
24,2017-01-01,374,1,7.0,2017-01,2017
25,2017-01-01,378,1,,2017-01,2017
26,2017-01-01,397,2,4.0,2017-01,2017
27,2017-01-01,398,1,5.0,2017-01,2017
28,2017-01-01,402,3,3.0,2017-01,2017
29,2017-01-01,403,1,,2017-01,2017
30,2017-01-01,409,1,1.0,2017-01,2017
31,2017-01-01,427,1,2.0,2017-01,2017
32,2017-01-01,448,3,6.0,2017-01,2017
33,2017-01-01,451,1,,2017-01,2017
34,2017-01-01,462,2,1.0,2017-01,2017
35,2017-01-01,467,1,5.0,2017-01,2017
36,2017-01-01,488,1,,2017-01,2017
37,2017-01-01,509,1,4.0,2017-01,2017
38,2017-01-01,511,1,4.0,2017-01,2017
39,2017-01-01,513,1,2.0,2017-01,2017
40,2017-01-01,522,1,2.0,2017-01,2017
41,2017-01-01,529,1,4.0,2017-01,2017
42,2017-01-01,551,1,2.0,2017-01,2017
43,2017-01-01,555,1,2.0,2017-01,2017
44,2017-01-01,563,1,4.0,2017-01,2017
45,2017-01-01,584,1,1.0,2017-01,2017
46,2017-01-01,626,2,2.0,2017-01,2017
47,2017-01-01,632,1,8.0,2017-01,2017
48,2017-01-01,636,1,20.0,2017-01,2017
49,2017-01-01,637,2,5.0,2017-01,2017
50,2017-01-01,644,2,3.0,2017-01,2017
51,2017-01-01,645,2,23.0,2017-01,2017
52,2017-01-01,646,6,24.0,2017-01,2017
53,2017-01-01,647,2,7.0,2017-01,2017
54,2017-01-01,666,1,12.0,2017-01,2017
55,2017-01-01,668,1,8.0,2017-01,2017
56,2017-01-01,724,1,5.0,2017-01,2017
57,2017-01-01,758,1,3.0,2017-01,2017
58,2017-01-01,765,1,3.0,2017-01,2017
59,2017-01-01,784,1,5.0,2017-01,2017
60,2017-01-01,787,1,1.0,2017-01,2017
61,2017-01-01,822,1,2.0,2017-01,2017
62,2017-01-01,839,1,1.0,2017-01,2017
63,2017-01-01,892,4,1.0,2017-01,2017
64,2017-01-01,904,1,8.0,2017-01,2017
65,2017-01-01,909,2,6.0,2017-01,2017
66,2017-01-01,923,1,3.0,2017-01,2017
67,2017-01-01,933,1,2.0,2017-01,2017
68,2017-01-01,935,2,1.0,2017-01,2017
69,2017-01-01,939,1,2.0,2017-01,2017
70,2017-01-01,946,1,3.0,2017-01,2017
71,2017-01-01,963,1,5.0,2017-01,2017
72,2017-01-01,964,1,4.0,2017-01,2017
73,2017-01-01,1012,1,3.0,2017-01,2017
74,2017-01-01,1015,1,4.0,2017-01,2017
75,2017-01-01,1025,1,6.0,2017-01,2017
76,2017-01-01,1034,3,2.0,2017-01,2017
77,2017-01-01,1065,1,3.0,2017-01,2017
78,2017-01-01,1071,1,,2017-01,2017
79,2017-01-01,1113,1,3.0,2017-01,2017
80,2017-01-01,1118,2,2.0,2017-01,2017
81,2017-01-01,1123,1,2.0,2017-01,2017
82,2017-01-01,1136,2,1.0,2017-01,2017
83,2017-01-01,1144,4,2.0,2017-01,2017
84,2017-01-01,1145,1,4.0,2017-01,2017
85,2017-01-01,1147,3,3.0,2017-01,2017
86,2017-01-01,1157,1,,2017-01,2017
87,2017-01-01,1171,1,3.0,2017-01,2017
88,2017-01-01,1177,2,10.0,2017-01,2017
89,2017-01-01,1183,1,3.0,2017-01,2017
90,2017-01-01,1195,1,3.0,2017-01,2017
91,2017-01-01,1231,1,1.0,2017-01,2017
92,2017-01-01,1232,1,7.0,2017-01,2017
93,2017-01-01,1243,2,3.0,2017-01,2017
94,2017-01-01,1245,1,6.0,2017-01,2017
95,2017-01-01,1251,1,6.0,2017-01,2017
96,2017-01-01,1258,1,6.0,2017-01,2017
97,2017-01-01,1267,1,6.0,2017-01,2017
98,2017-01-01,1269,1,8.0,2017-01,2017
99,2017-01-01,1273,1,11.0,2017-01,2017
100,2017-01-01,1307,1,4.0,2017-01,2017
101,2017-01-01,1309,1,8.0,2017-01,2017
102,2017-01-01,1317,2,,2017-01,2017
103,2017-01-01,1342,1,2.0,2017-01,2017
104,2017-01-01,1347,1,11.0,2017-01,2017
105,2017-01-01,1352,1,12.0,2017-01,2017
106,2017-01-01,1361,1,12.0,2017-01,2017
107,2017-01-01,1362,1,7.0,2017-01,2017
108,2017-01-01,1364,1,6.0,2017-01,2017
109,2017-01-01,1365,1,3.0,2017-01,2017
110,2017-01-01,1367,1,11.0,2017-01,2017
111,2017-01-01,1375,1,2.0,2017-01,2017
112,2017-01-01,1377,1,3.0,2017-01,2017
113,2017-01-01,1407,1,4.0,2017-01,2017
114,2017-01-01,1408,1,,2017-01,2017
115,2017-01-01,1409,1,6.0,2017-01,2017
116,2017-01-01,1412,5,8.0,2017-01,2017
117,2017-01-01,1414,1,6.0,2017-01,2017
118,2017-01-01,1441,2,4.0,2017-01,2017
119,2017-01-01,1443,1,5.0,2017-01,2017
120,2017-01-01,1444,1,5.0,2017-01,2017
121,2017-01-01,1452,2,7.0,2017-01,2017
122,2017-01-01,1457,1,4.0,2017-01,2017
123,2017-01-01,1489,1,5.0,2017-01,2017
124,2017-01-01,1497,1,,2017-01,2017
125,2017-01-01,1498,1,,2017-01,2017
126,2017-01-01,1503,1,5.0,2017-01,2017
127,2017-01-01,1527,1,4.0,2017-01,2017
128,2017-01-01,1555,1,7.0,2017-01,2017
129,2017-01-01,1557,1,3.0,2017-01,2017
130,2017-01-01,1567,1,4.0,2017-01,2017
131,2017-01-01,1591,1,4.0,2017-01,2017
132,2017-01-01,1617,1,,2017-01,2017
133,2017-01-01,1658,1,,2017-01,2017
134,2017-01-01,1751,1,3.0,2017-01,2017
135,2017-01-01,1762,1,6.0,2017-01,2017
136,2017-01-01,1764,1,5.0,2017-01,2017
137,2017-01-01,1766,1,1.0,2017-01,2017
138,2017-01-01,1798,1,2.0,2017-01,2017
139,2017-01-01,1806,1,4.0,2017-01,2017
140,2017-01-01,1822,1,5.0,2017-01,2017
141,2017-01-01,1827,1,3.0,2017-01,2017
142,2017-01-01,1831,1,,2017-01,2017
143,2017-01-01,1841,2,7.0,2017-01,2017
144,2017-01-01,1842,1,6.0,2017-01,2017
145,2017-01-01,1844,1,11.0,2017-01,2017
146,2017-01-01,1846,1,,2017-01,2017
147,2017-01-01,1849,1,5.0,2017-01,2017
148,2017-01-01,1881,1,5.0,2017-01,2017
149,2017-01-01,1906,1,4.0,2017-01,2017
150,2017-01-01,1913,1,10.0,2017-01,2017
151,2017-01-01,1925,1,6.0,2017-01,2017
152,2017-01-01,1952,1,1.0,2017-01,2017
153,2017-01-01,1959,2,1.0,2017-01,2017
154,2017-01-01,1961,1,6.0,2017-01,2017
155,2017-01-01,1966,2,5.0,2017-01,2017
156,2017-01-01,1967,1,2.0,2017-01,2017
157,2017-01-01,1982,3,,2017-01,2017
158,2017-01-01,1984,1,4.0,2017-01,2017
159,2017-01-01,2016,1,2.0,2017-01,2017
160,2017-01-01,2019,1,4.0,2017-01,2017
161,2017-01-01,2021,1,2.0,2017-01,2017
162,2017-01-01,2026,1,11.0,2017-01,2017
163,2017-01-01,2034,1,3.0,2017-01,2017
164,2017-01-01,2054,2,1.0,2017-01,2017
165,2017-01-01,2056,1,7.0,2017-01,2017
166,2017-01-01,2069,2,5.0,2017-01,2017
167,2017-01-01,2115,3,1.0,2017-01,2017
168,2017-01-01,2136,1,9.0,2017-01,2017
169,2017-01-01,2138,1,3.0,2017-01,2017
170,2017-01-01,2139,1,6.0,2017-01,2017
171,2017-01-01,2144,1,3.0,2017-01,2017
172,2017-01-01,2148,2,3.0,2017-01,2017
173,2017-01-01,2156,1,3.0,2017-01,2017
174,2017-01-01,2157,1,7.0,2017-01,2017
175,2017-01-02,111,2,10.0,2017-01,2017
176,2017-01-02,132,1,2.0,2017-01,2017
177,2017-01-02,146,1,2.0,2017-01,2017
178,2017-01-02,148,1,,2017-01,2017
179,2017-01-02,157,1,7.0,2017-01,2017
180,2017-01-02,158,1,7.0,2017-01,2017
181,2017-01-02,163,1,3.0,2017-01,2017
182,2017-01-02,171,1,2.0,2017-01,2017
183,2017-01-02,176,5,4.0,2017-01,2017
184,2017-01-02,202,2,4.0,2017-01,2017
185,2017-01-02,212,2,,2017-01,2017
186,2017-01-02,218,1,3.0,2017-01,2017
187,2017-01-02,237,2,8.0,2017-01,2017
188,2017-01-02,251,1,7.0,2017-01,2017
189,2017-01-02,257,1,2.0,2017-01,2017
190,2017-01-02,266,3,2.0,2017-01,2017
191,2017-01-02,321,2,5.0,2017-01,2017
192,2017-01-02,325,1,,2017-01,2017
193,2017-01-02,332,1,3.0,2017-01,2017
194,2017-01-02,337,2,1.0,2017-01,2017
195,2017-01-02,341,1,5.0,2017-01,2017
196,2017-01-02,357,1,2.0,2017-01,2017
197,2017-01-02,361,1,6.0,2017-01,2017
198,2017-01-02,363,1,8.0,2017-01,2017
199,2017-01-02,374,2,3.0,2017-01,2017
200,2017-01-02,378,1,3.0,2017-01,2017
201,2017-01-02,395,1,1.0,2017-01,2017
202,2017-01-02,396,1,4.0,2017-01,2017
203,2017-01-02,408,1,2.0,2017-01,2017
204,2017-01-02,418,1,,2017-01,2017
205,2017-01-02,422,1,7.0,2017-01,2017
206,2017-01-02,427,1,3.0,2017-01,2017
207,2017-01-02,429,1,3.0,2017-01,2017
208,2017-01-02,456,1,,2017-01,2017
209,2017-01-02,463,1,2.0,2017-01,2017
210,2017-01-02,466,1,1.0,2017-01,2017
211,2017-01-02,473,2,5.0,2017-01,2017
212,2017-01-02,477,1,2.0,2017-01,2017
213,2017-01-02,488,1,1.0,2017-01,2017
214,2017-01-02,497,1,1.0,2017-01,2017
215,2017-01-02,513,3,2.0,2017-01,2017
216,2017-01-02,521,1,1.0,2017-01,2017
217,2017-01-02,524,1,3.0,2017-01,2017
218,2017-01-02,566,1,5.0,2017-01,2017
219,2017-01-02,644,1,10.0,2017-01,2017
220,2017-01-02,663,1,8.0,2017-01,2017
221,2017-01-02,665,1,,2017-01,2017
222,2017-01-02,666,1,10.0,2017-01,2017
223,2017-01-02,711,1,7.0,2017-01,2017
224,2017-01-02,726,1,1.0,2017-01,2017
225,2017-01-02,734,1,2.0,2017-01,2017
226,2017-01-02,758,1,2.0,2017-01,2017
227,2017-01-02,765,1,4.0,2017-01,2017
228,2017-01-02,769,1,3.0,2017-01,2017
229,2017-01-02,787,1,2.0,2017-01,2017
230,2017-01-02,801,1,1.0,2017-01,2017
231,2017-01-02,803,1,1.0,2017-01,2017
232,2017-01-02,859,1,6.0,2017-01,2017
233,2017-01-02,882,1,,2017-01,2017
234,2017-01-02,889,2,5.0,2017-01,2017
235,2017-01-02,898,1,4.0,2017-01,2017
236,2017-01-02,901,2,6.0,2017-01,2017
237,2017-01-02,911,1,3.0,2017-01,2017
238,2017-01-02,914,1,13.0,2017-01,2017
239,2017-01-02,915,2,3.0,2017-01,2017
240,2017-01-02,935,1,6.0,2017-01,2017
241,2017-01-02,946,2,3.0,2017-01,2017
242,2017-01-02,971,1,1.0,2017-01,2017
243,2017-01-02,1006,1,3.0,2017-01,2017
244,2017-01-02,1011,1,5.0,2017-01,2017
245,2017-01-02,1015,1,7.0,2017-01,2017
246,2017-01-02,1023,2,3.0,2017-01,2017
247,2017-01-02,1033,1,6.0,2017-01,2017
248,2017-01-02,1045,1,4.0,2017-01,2017
249,2017-01-02,1112,1,,2017-01,2017
250,2017-01-02,1123,1,3.0,2017-01,2017
251,2017-01-02,1141,1,3.0,2017-01,2017
252,2017-01-02,1147,1,1.0,2017-01,2017
253,2017-01-02,1151,1,8.0,2017-01,2017
254,2017-01-02,1162,2,10.0,2017-01,2017
255,2017-01-02,1179,1,1.0,2017-01,2017
256,2017-01-02,1184,1,,2017-01,2017
257,2017-01-02,1203,1,4.0,2017-01,2017
258,2017-01-02,1213,1,6.0,2017-01,2017
259,2017-01-02,1215,1,2.0,2017-01,2017
260,2017-01-02,1241,1,10.0,2017-01,2017
261,2017-01-02,1258,1,7.0,2017-01,2017
262,2017-01-02,1259,1,8.0,2017-01,2017
263,2017-01-02,1266,1,7.0,2017-01,2017
264,2017-01-02,1269,1,7.0,2017-01,2017
265,2017-01-02,1283,2,6.0,2017-01,2017
266,2017-01-02,1303,1,1.0,2017-01,2017
267,2017-01-02,1307,3,,2017-01,2017
268,2017-01-02,1331,1,5.0,2017-01,2017
269,2017-01-02,1343,1,3.0,2017-01,2017
270,2017-01-02,1351,1,3.0,2017-01,2017
271,2017-01-02,1361,1,4.0,2017-01,2017
272,2017-01-02,1362,1,4.0,2017-01,2017
273,2017-01-02,1372,1,3.0,2017-01,2017
274,2017-01-02,1391,1,3.0,2017-01,2017
275,2017-01-02,1403,1,3.0,2017-01,2017
276,2017-01-02,1412,1,5.0,2017-01,2017
277,2017-01-02,1431,2,12.0,2017-01,2017
278,2017-01-02,1452,1,4.0,2017-01,2017
279,2017-01-02,1457,1,5.0,2017-01,2017
280,2017-01-02,1487,1,2.0,2017-01,2017
281,2017-01-02,1494,1,3.0,2017-01,2017
282,2017-01-02,1504,1,2.0,2017-01,2017
283,2017-01-02,1519,2,4.0,2017-01,2017
284,2017-01-02,1525,1,7.0,2017-01,2017
285,2017-01-02,1527,1,2.0,2017-01,2017
286,2017-01-02,1529,1,3.0,2017-01,2017
287,2017-01-02,1547,1,3.0,2017-01,2017
288,2017-01-02,1553,1,1.0,2017-01,2017
289,2017-01-02,1585,1,2.0,2017-01,2017
290,2017-01-02,1651,2,1.0,2017-01,2017
291,2017-01-02,1661,1,1.0,2017-01,2017
292,2017-01-02,1677,1,2.0,2017-01,2017
293,2017-01-02,1701,7,6.0,2017-01,2017
294,2017-01-02,1722,1,3.0,2017-01,2017
295,2017-01-02,1729,3,1.0,2017-01,2017
296,2017-01-02,1735,1,3.0,2017-01,2017
297,2017-01-02,1751,1,,2017-01,2017
298,2017-01-02,1757,1,3.0,2017-01,2017
299,2017-01-02,1785,1,3.0,2017-01,2017
300,2017-01-02,1791,1,3.0,2017-01,2017
301,2017-01-02,1793,1,1.0,2017-01,2017
302,2017-01-02,1801,2,4.0,2017-01,2017
303,2017-01-02,1822,1,9.0,2017-01,2017
304,2017-01-02,1823,1,4.0,2017-01,2017
305,2017-01-02,1832,2,5.0,2017-01,2017
306,2017-01-02,1838,1,1.0,2017-01,2017
307,2017-01-02,1842,1,7.0,2017-01,2017
308,2017-01-02,1919,1,2.0,2017-01,2017
309,2017-01-02,1921,1,2.0,2017-01,2017
310,2017-01-02,1958,4,1.0,2017-01,2017
311,2017-01-02,1982,1,4.0,2017-01,2017
312,2017-01-02,1991,1,2.0,2017-01,2017
313,2017-01-02,2023,1,3.0,2017-01,2017
314,2017-01-02,2026,2,9.0,2017-01,2017
315,2017-01-02,2039,1,4.0,2017-01,2017
316,2017-01-02,2069,1,6.0,2017-01,2017
317,2017-01-02,2115,1,4.0,2017-01,2017
318,2017-01-02,2118,1,1.0,2017-01,2017
319,2017-01-02,2133,1,3.0,2017-01,2017
320,2017-01-02,2139,3,2.0,2017-01,2017
321,2017-01-02,2143,1,4.0,2017-01,2017
322,2017-01-02,2146,1,6.0,2017-01,2017
323,2017-01-02,2185,1,3.0,2017-01,2017
324,2017-01-03,100,1,,2017-01,2017
325,2017-01-03,111,4,9.0,2017-01,2017
326,2017-01-03,129,1,1.0,2017-01,2017
327,2017-01-03,134,1,1.0,2017-01,2017
328,2017-01-03,138,7,3.0,2017-01,2017
329,2017-01-03,148,2,2.0,2017-01,2017
330,2017-01-03,153,3,8.0,2017-01,2017
331,2017-01-03,155,1,4.0,2017-01,2017
332,2017-01-03,156,4,6.0,2017-01,2017
333,2017-01-03,157,1,5.0,2017-01,2017
334,2017-01-03,158,3,3.0,2017-01,2017
335,2017-01-03,165,1,,2017-01,2017
336,2017-01-03,176,3,4.0,2017-01,2017
337,2017-01-03,195,2,1.0,2017-01,2017
338,2017-01-03,205,1,3.0,2017-01,2017
339,2017-01-03,236,1,1.0,2017-01,2017
340,2017-01-03,245,5,4.0,2017-01,2017
341,2017-01-03,246,2,4.0,2017-01,2017
342,2017-01-03,251,1,6.0,2017-01,2017
343,2017-01-03,256,1,1.0,2017-01,2017
344,2017-01-03,265,2,4.0,2017-01,2017
345,2017-01-03,266,2,2.0,2017-01,2017
346,2017-01-03,292,1,1.0,2017-01,2017
347,2017-01-03,321,1,2.0,2017-01,2017
348,2017-01-03,326,1,5.0,2017-01,2017
349,2017-01-03,337,1,3.0,2017-01,2017
350,2017-01-03,357,1,4.0,2017-01,2017
351,2017-01-03,358,2,2.0,2017-01,2017
352,2017-01-03,373,1,3.0,2017-01,2017
353,2017-01-03,378,1,1.0,2017-01,2017
354,2017-01-03,379,1,5.0,2017-01,2017
355,2017-01-03,392,1,2.0,2017-01,2017
356,2017-01-03,399,1,3.0,2017-01,2017
357,2017-01-03,424,1,1.0,2017-01,2017
358,2017-01-03,453,1,2.0,2017-01,2017
359,2017-01-03,456,1,1.0,2017-01,2017
360,2017-01-03,464,2,1.0,2017-01,2017
361,2017-01-03,467,1,3.0,2017-01,2017
362,2017-01-03,491,1,2.0,2017-01,2017
363,2017-01-03,501,1,6.0,2017-01,2017
364,2017-01-03,504,1,4.0,2017-01,2017
365,2017-01-03,511,2,,2017-01,2017
366,2017-01-03,522,1,3.0,2017-01,2017
367,2017-01-03,523,1,,2017-01,2017
368,2017-01-03,526,1,5.0,2017-01,2017
369,2017-01-03,557,1,,2017-01,2017
370,2017-01-03,558,1,2.0,2017-01,2017
371,2017-01-03,563,2,5.0,2017-01,2017
372,2017-01-03,564,1,3.0,2017-01,2017
373,2017-01-03,565,1,3.0,2017-01,2017
374,2017-01-03,566,1,8.0,2017-01,2017
375,2017-01-03,567,5,2.0,2017-01,2017
376,2017-01-03,625,1,2.0,2017-01,2017
377,2017-01-03,628,1,,2017-01,2017
378,2017-01-03,636,4,6.0,2017-01,2017
379,2017-01-03,639,2,6.0,2017-01,2017
380,2017-01-03,642,2,6.0,2017-01,2017
381,2017-01-03,645,1,14.0,2017-01,2017
382,2017-01-03,646,2,12.0,2017-01,2017
383,2017-01-03,657,1,5.0,2017-01,2017
384,2017-01-03,659,1,4.0,2017-01,2017
385,2017-01-03,666,1,12.0,2017-01,2017
386,2017-01-03,667,1,3.0,2017-01,2017
387,2017-01-03,669,1,2.0,2017-01,2017
388,2017-01-03,678,1,9.0,2017-01,2017
389,2017-01-03,705,1,3.0,2017-01,2017
390,2017-01-03,723,1,9.0,2017-01,2017
391,2017-01-03,745,1,3.0,2017-01,2017
392,2017-01-03,765,1,8.0,2017-01,2017
393,2017-01-03,769,2,3.0,2017-01,2017
394,2017-01-03,783,2,5.0,2017-01,2017
395,2017-01-03,808,1,1.0,2017-01,2017
396,2017-01-03,822,1,2.0,2017-01,2017
397,2017-01-03,829,2,,2017-01,2017
398,2017-01-03,831,1,1.0,2017-01,2017
399,2017-01-03,853,3,7.0,2017-01,2017
400,2017-01-03,854,2,,2017-01,2017
401,2017-01-03,855,1,5.0,2017-01,2017
402,2017-01-03,871,1,2.0,2017-01,2017
403,2017-01-03,882,1,,2017-01,2017
404,2017-01-03,884,3,4.0,2017-01,2017
405,2017-01-03,889,2,3.0,2017-01,2017
406,2017-01-03,899,2,,2017-01,2017
407,2017-01-03,904,1,6.0,2017-01,2017
408,2017-01-03,915,1,7.0,2017-01,2017
409,2017-01-03,933,1,3.0,2017-01,2017
410,2017-01-03,935,8,2.0,2017-01,2017
411,2017-01-03,943,1,8.0,2017-01,2017
412,2017-01-03,952,1,5.0,2017-01,2017
413,2017-01-03,971,1,1.0,2017-01,2017
414,2017-01-03,1008,1,7.0,2017-01,2017
415,2017-01-03,1011,1,3.0,2017-01,2017
416,2017-01-03,1015,1,2.0,2017-01,2017
417,2017-01-03,1019,1,,2017-01,2017
418,2017-01-03,1021,1,2.0,2017-01,2017
419,2017-01-03,1025,2,2.0,2017-01,2017
420,2017-01-03,1034,3,3.0,2017-01,2017
421,2017-01-03,1065,1,6.0,2017-01,2017
422,2017-01-03,1075,1,3.0,2017-01,2017
423,2017-01-03,1077,1,1.0,2017-01,2017
424,2017-01-03,1079,1,3.0,2017-01,2017
425,2017-01-03,1088,1,4.0,2017-01,2017
426,2017-01-03,1124,2,1.0,2017-01,2017
427,2017-01-03,1125,1,1.0,2017-01,2017
428,2017-01-03,1153,1,,2017-01,2017
429,2017-01-03,1162,1,16.0,2017-01,2017
430,2017-01-03,1163,1,2.0,2017-01,2017
431,2017-01-03,1179,1,,2017-01,2017
432,2017-01-03,1203,1,7.0,2017-01,2017
433,2017-01-03,1232,1,6.0,2017-01,2017
434,2017-01-03,1243,2,3.0,2017-01,2017
435,2017-01-03,1249,4,3.0,2017-01,2017
436,2017-01-03,1257,1,2.0,2017-01,2017
437,2017-01-03,1258,1,6.0,2017-01,2017
438,2017-01-03,1267,3,6.0,2017-01,2017
439,2017-01-03,1269,2,7.0,2017-01,2017
440,2017-01-03,1303,1,4.0,2017-01,2017
441,2017-01-03,1307,2,2.0,2017-01,2017
442,2017-01-03,1309,2,6.0,2017-01,2017
443,2017-01-03,1322,1,2.0,2017-01,2017
444,2017-01-03,1323,2,1.0,2017-01,2017
445,2017-01-03,1333,1,3.0,2017-01,2017
446,2017-01-03,1346,1,3.0,2017-01,2017
447,2017-01-03,1347,1,3.0,2017-01,2017
448,2017-01-03,1351,1,,2017-01,2017
449,2017-01-03,1353,1,2.0,2017-01,2017
450,2017-01-03,1371,1,3.0,2017-01,2017
451,2017-01-03,1372,1,2.0,2017-01,2017
452,2017-01-03,1373,1,1.0,2017-01,2017
453,2017-01-03,1413,4,4.0,2017-01,2017
454,2017-01-03,1431,4,3.0,2017-01,2017
455,2017-01-03,1458,1,1.0,2017-01,2017
456,2017-01-03,1487,1,1.0,2017-01,2017
457,2017-01-03,1494,4,2.0,2017-01,2017
458,2017-01-03,1495,1,,2017-01,2017
459,2017-01-03,1503,2,6.0,2017-01,2017
460,2017-01-03,1504,1,4.0,2017-01,2017
461,2017-01-03,1506,1,2.0,2017-01,2017
462,2017-01-03,1515,1,4.0,2017-01,2017
463,2017-01-03,1529,1,1.0,2017-01,2017
464,2017-01-03,1532,1,5.0,2017-01,2017
465,2017-01-03,1547,1,1.0,2017-01,2017
466,2017-01-03,1559,1,,2017-01,2017
467,2017-01-03,1591,1,2.0,2017-01,2017
468,2017-01-03,1623,1,1.0,2017-01,2017
469,2017-01-03,1637,2,5.0,2017-01,2017
470,2017-01-03,1667,1,1.0,2017-01,2017
471,2017-01-03,1685,1,3.0,2017-01,2017
472,2017-01-03,1687,1,6.0,2017-01,2017
473,2017-01-03,1756,1,2.0,2017-01,2017
474,2017-01-03,1764,1,6.0,2017-01,2017
475,2017-01-03,1801,1,9.0,2017-01,2017
476,2017-01-03,1802,1,9.0,2017-01,2017
477,2017-01-03,1804,1,4.0,2017-01,2017
478,2017-01-03,1821,1,4.0,2017-01,2017
479,2017-01-03,1822,1,6.0,2017-01,2017
480,2017-01-03,1837,1,3.0,2017-01,2017
481,2017-01-03,1841,2,1.0,2017-01,2017
482,2017-01-03,1849,4,6.0,2017-01,2017
483,2017-01-03,1862,1,9.0,2017-01,2017
484,2017-01-03,1915,1,2.0,2017-01,2017
485,2017-01-03,1917,1,4.0,2017-01,2017
486,2017-01-03,1921,1,3.0,2017-01,2017
487,2017-01-03,1961,1,2.0,2017-01,2017
488,2017-01-03,1963,1,3.0,2017-01,2017
489,2017-01-03,1977,1,,2017-01,2017
490,2017-01-03,1981,1,6.0,2017-01,2017
491,2017-01-03,1988,1,2.0,2017-01,2017
492,2017-01-03,1993,1,4.0,2017-01,2017
493,2017-01-03,2026,1,5.0,2017-01,2017
494,2017-01-03,2029,1,5.0,2017-01,2017
495,2017-01-03,2038,1,3.0,2017-01,2017
496,2017-01-03,2039,1,1.0,2017-01,2017
497,2017-01-03,2062,1,3.0,2017-01,2017
498,2017-01-03,2079,1,2.0,2017-01,2017
499,2017-01-03,2107,1,3.0,2017-01,2017
500,2017-01-03,2128,1,3.0,2017-01,2017
501,2017-01-03,2133,1,3.0,2017-01,2017
502,2017-01-03,2138,2,7.0,2017-01,2017
503,2017-01-03,2143,1,3.0,2017-01,2017
504,2017-01-03,2156,1,7.0,2017-01,2017
505,2017-01-03,2158,1,5.0,2017-01,2017
506,2017-01-03,2177,1,2.0,2017-01,2017
507,2017-01-04,111,7,9.0,2017-01,2017
508,2017-01-04,127,5,1.0,2017-01,2017
509,2017-01-04,138,7,1.0,2017-01,2017
510,2017-01-04,146,1,,2017-01,2017
511,2017-01-04,148,1,4.0,2017-01,2017
512,2017-01-04,153,1,10.0,2017-01,2017
513,2017-01-04,154,5,4.0,2017-01,2017
514,2017-01-04,155,2,2.0,2017-01,2017
515,2017-01-04,156,2,9.0,2017-01,2017
516,2017-01-04,157,3,3.0,2017-01,2017
517,2017-01-04,158,1,4.0,2017-01,2017
518,2017-01-04,159,1,4.0,2017-01,2017
519,2017-01-04,161,1,4.0,2017-01,2017
520,2017-01-04,162,3,5.0,2017-01,2017
521,2017-01-04,164,2,4.0,2017-01,2017
522,2017-01-04,165,1,,2017-01,2017
523,2017-01-04,176,1,3.0,2017-01,2017
524,2017-01-04,192,2,11.0,2017-01,2017
525,2017-01-04,205,2,2.0,2017-01,2017
526,2017-01-04,221,1,2.0,2017-01,2017
527,2017-01-04,235,2,6.0,2017-01,2017
528,2017-01-04,237,1,5.0,2017-01,2017
529,2017-01-04,244,1,,2017-01,2017
530,2017-01-04,245,1,7.0,2017-01,2017
531,2017-01-04,251,1,7.0,2017-01,2017
532,2017-01-04,265,2,3.0,2017-01,2017
533,2017-01-04,319,1,3.0,2017-01,2017
534,2017-01-04,321,1,1.0,2017-01,2017
535,2017-01-04,326,1,2.0,2017-01,2017
536,2017-01-04,334,2,3.0,2017-01,2017
537,2017-01-04,337,1,2.0,2017-01,2017
538,2017-01-04,357,1,2.0,2017-01,2017
539,2017-01-04,376,1,6.0,2017-01,2017
540,2017-01-04,392,2,3.0,2017-01,2017
541,2017-01-04,395,1,,2017-01,2017
542,2017-01-04,397,1,6.0,2017-01,2017
543,2017-01-04,412,1,1.0,2017-01,2017
544,2017-01-04,414,1,1.0,2017-01,2017
545,2017-01-04,423,1,,2017-01,2017
546,2017-01-04,455,1,7.0,2017-01,2017
547,2017-01-04,468,1,1.0,2017-01,2017
548,2017-01-04,497,2,3.0,2017-01,2017
549,2017-01-04,499,1,1.0,2017-01,2017
550,2017-01-04,507,1,4.0,2017-01,2017
551,2017-01-04,509,2,3.0,2017-01,2017
552,2017-01-04,525,1,4.0,2017-01,2017
