,Year,Reporting_District_ID,Arrest_Count,Call_Count
2094,2018,1591,120,594.0
2095,2018,1595,29,55.0
2096,2018,1596,80,242.0
2097,2018,1599,77,300.0
2098,2018,1600,1,0.0
2099,2018,1601,66,155.0
2100,2018,1602,82,337.0
2101,2018,1603,1,0.0
2102,2018,1605,18,24.0
2103,2018,1606,28,53.0
2104,2018,1608,13,27.0
2105,2018,1611,71,143.0
2106,2018,1612,193,711.0
2107,2018,1613,35,86.0
2108,2018,1615,11,9.0
2109,2018,1617,73,149.0
2110,2018,1618,4,3.0
2111,2018,1619,8,6.0
2112,2018,1621,152,450.0
2113,2018,1622,117,350.0
2114,2018,1623,70,252.0
2115,2018,1633,48,186.0
2116,2018,1634,10,15.0
2117,2018,1635,10,12.0
2118,2018,1636,17,38.0
2119,2018,1637,35,78.0
2120,2018,1638,31,76.0
2121,2018,1639,3,1.0
2122,2018,1641,82,244.0
2123,2018,1642,42,83.0
2124,2018,1643,81,170.0
2125,2018,1645,24,70.0
2126,2018,1646,1,0.0
2127,2018,1651,117,380.0
2128,2018,1653,124,233.0
2129,2018,1654,98,260.0
2130,2018,1655,19,38.0
2131,2018,1656,53,188.0
2132,2018,1657,34,82.0
2133,2018,1658,15,27.0
2134,2018,1659,12,20.0
2135,2018,1661,14,9.0
2136,2018,1663,115,398.0
2137,2018,1664,43,64.0
2138,2018,1665,28,34.0
2139,2018,1667,20,39.0
2140,2018,1668,36,100.0
2141,2018,1669,7,7.0
2142,2018,1672,94,73.0
2143,2018,1673,12,14.0
2144,2018,1675,122,464.0
2145,2018,1676,37,84.0
2146,2018,1677,16,26.0
2147,2018,1678,5,4.0
2148,2018,1679,1,0.0
2149,2018,1681,119,298.0
2150,2018,1682,16,21.0
2151,2018,1683,1,0.0
2152,2018,1684,141,740.0
2153,2018,1685,103,219.0
2154,2018,1687,87,370.0
2155,2018,1689,19,22.0
2156,2018,1691,21,19.0
2157,2018,1693,24,49.0
2158,2018,1695,46,101.0
2159,2018,1696,1,0.0
2160,2018,1697,1,0.0
2161,2018,1698,25,44.0
2162,2018,1699,10,12.0
2163,2018,1700,1,0.0
2164,2018,1701,57,208.0
2165,2018,1703,5,3.0
2166,2018,1704,2,0.0
2167,2018,1705,12,19.0
2168,2018,1707,9,12.0
2169,2018,1708,35,81.0
2170,2018,1709,103,24.0
2171,2018,1712,18,21.0
2172,2018,1713,11,21.0
2173,2018,1714,369,124.0
2174,2018,1715,37,36.0
2175,2018,1716,11,20.0
2176,2018,1717,40,48.0
2177,2018,1718,12,20.0
2178,2018,1719,4,2.0
2179,2018,1721,24,37.0
2180,2018,1722,79,156.0
2181,2018,1723,60,148.0
2182,2018,1725,1,5.0
2183,2018,1727,15,24.0
2184,2018,1728,19,34.0
2185,2018,1729,72,159.0
2186,2018,1734,1,0.0
2187,2018,1735,54,163.0
2188,2018,1736,1,0.0
2189,2018,1737,35,84.0
2190,2018,1738,20,28.0
2191,2018,1739,13,12.0
2192,2018,1743,21,35.0
2193,2018,1744,1,0.0
2194,2018,1745,89,265.0
2195,2018,1747,63,168.0
2196,2018,1749,23,49.0
2197,2018,1751,53,174.0
2198,2018,1752,98,299.0
2199,2018,1753,39,79.0
2200,2018,1754,66,156.0
2201,2018,1755,12,8.0
2202,2018,1756,30,71.0
2203,2018,1757,27,72.0
2204,2018,1758,10,10.0
2205,2018,1759,17,30.0
2206,2018,1761,33,112.0
2207,2018,1762,59,152.0
2208,2018,1763,9,13.0
2209,2018,1764,242,1025.0
2210,2018,1765,7,4.0
2211,2018,1766,8,9.0
2212,2018,1767,33,91.0
2213,2018,1768,11,16.0
2214,2018,1771,35,65.0
2215,2018,1772,9,18.0
2216,2018,1773,16,0.0
2217,2018,1774,13,4.0
2218,2018,1775,13,18.0
2219,2018,1776,12,18.0
2220,2018,1777,20,41.0
2221,2018,1778,6,6.0
2222,2018,1779,41,78.0
2223,2018,1781,68,295.0
2224,2018,1782,85,260.0
2225,2018,1783,15,28.0
2226,2018,1785,80,329.0
2227,2018,1787,17,35.0
2228,2018,1788,36,81.0
2229,2018,1791,82,259.0
2230,2018,1792,52,155.0
2231,2018,1793,76,180.0
2232,2018,1794,141,521.0
2233,2018,1795,58,178.0
2234,2018,1796,27,53.0
2235,2018,1797,53,118.0
2236,2018,1798,46,78.0
2237,2018,1799,45,86.0
2238,2018,1801,240,1328.0
2239,2018,1802,254,1756.0
2240,2018,1803,78,161.0
2241,2018,1804,116,420.0
2242,2018,1805,34,79.0
2243,2018,1806,110,363.0
2244,2018,1821,154,680.0
2245,2018,1822,291,2063.0
2246,2018,1823,138,586.0
2247,2018,1824,174,955.0
2248,2018,1826,71,409.0
2249,2018,1827,71,329.0
2250,2018,1829,66,162.0
2251,2018,1831,60,177.0
2252,2018,1832,123,386.0
2253,2018,1834,91,358.0
2254,2018,1835,17,35.0
2255,2018,1836,47,98.0
2256,2018,1837,137,648.0
2257,2018,1838,51,124.0
2258,2018,1839,32,76.0
2259,2018,1841,154,649.0
2260,2018,1842,242,1271.0
2261,2018,1844,160,890.0
2262,2018,1846,152,536.0
2263,2018,1849,90,449.0
2264,2018,1851,25,46.0
2265,2018,1861,54,127.0
2266,2018,1862,97,531.0
2267,2018,1863,83,329.0
2268,2018,1864,36,121.0
2269,2018,1871,22,75.0
2270,2018,1881,52,160.0
2271,2018,1891,21,47.0
2272,2018,1901,75,63.0
2273,2018,1902,73,245.0
2274,2018,1903,9,2.0
2275,2018,1904,38,53.0
2276,2018,1905,33,35.0
2277,2018,1906,35,84.0
2278,2018,1907,54,113.0
2279,2018,1908,32,67.0
2280,2018,1909,31,44.0
2281,2018,1911,14,8.0
2282,2018,1912,40,36.0
2283,2018,1913,94,294.0
2284,2018,1915,54,102.0
2285,2018,1916,72,212.0
2286,2018,1917,70,173.0
2287,2018,1918,84,304.0
2288,2018,1919,12,7.0
2289,2018,1921,101,286.0
2290,2018,1924,113,352.0
2291,2018,1925,47,100.0
2292,2018,1929,1,0.0
2293,2018,1931,22,16.0
2294,2018,1933,2,0.0
2295,2018,1934,44,52.0
2296,2018,1935,18,26.0
2297,2018,1936,41,65.0
2298,2018,1941,22,17.0
2299,2018,1943,43,70.0
2300,2018,1944,73,147.0
2301,2018,1945,19,14.0
2302,2018,1951,84,100.0
2303,2018,1952,67,91.0
2304,2018,1953,2,0.0
2305,2018,1954,65,198.0
2306,2018,1955,19,30.0
2307,2018,1956,22,25.0
2308,2018,1958,61,133.0
2309,2018,1959,46,149.0
2310,2018,1961,128,400.0
2311,2018,1962,97,304.0
2312,2018,1963,88,167.0
2313,2018,1964,60,169.0
2314,2018,1966,51,133.0
2315,2018,1967,40,106.0
2316,2018,1969,45,102.0
2317,2018,1971,116,310.0
2318,2018,1972,83,210.0
2319,2018,1973,1,0.0
2320,2018,1974,82,246.0
2321,2018,1975,27,36.0
2322,2018,1977,62,157.0
2323,2018,1978,1,0.0
2324,2018,1979,13,9.0
2325,2018,1981,242,878.0
2326,2018,1982,114,308.0
2327,2018,1983,200,547.0
2328,2018,1984,173,599.0
2329,2018,1985,243,1162.0
2330,2018,1987,86,274.0
2331,2018,1988,58,112.0
2332,2018,1989,24,30.0
2333,2018,1991,90,203.0
2334,2018,1993,86,209.0
2335,2018,1994,75,253.0
2336,2018,1995,97,209.0
2337,2018,1996,2,0.0
2338,2018,1998,104,386.0
2339,2018,1999,105,383.0
2340,2018,2001,28,71.0
2341,2018,2002,75,216.0
2342,2018,2004,128,151.0
2343,2018,2005,45,127.0
2344,2018,2011,58,126.0
2345,2018,2013,49,96.0
2346,2018,2014,40,78.0
2347,2018,2015,59,196.0
2348,2018,2016,21,35.0
2349,2018,2017,62,101.0
2350,2018,2019,142,797.0
2351,2018,2021,26,47.0
2352,2018,2022,51,161.0
2353,2018,2023,107,333.0
2354,2018,2024,124,408.0
2355,2018,2025,31,54.0
2356,2018,2026,53,198.0
2357,2018,2027,140,539.0
2358,2018,2029,204,1128.0
2359,2018,2031,100,306.0
2360,2018,2033,168,670.0
2361,2018,2034,81,150.0
2362,2018,2035,34,76.0
2363,2018,2036,54,165.0
2364,2018,2038,92,419.0
2365,2018,2039,120,264.0
2366,2018,2041,28,63.0
2367,2018,2042,31,60.0
2368,2018,2044,59,133.0
2369,2018,2045,69,105.0
2370,2018,2046,61,120.0
2371,2018,2049,62,158.0
2372,2018,2053,46,42.0
2373,2018,2054,34,68.0
2374,2018,2055,46,105.0
2375,2018,2056,66,120.0
2376,2018,2058,45,93.0
2377,2018,2062,195,420.0
2378,2018,2063,111,126.0
2379,2018,2064,19,28.0
2380,2018,2069,141,439.0
2381,2018,2071,108,280.0
2382,2018,2073,68,92.0
2383,2018,2074,63,204.0
2384,2018,2076,80,239.0
2385,2018,2079,66,267.0
2386,2018,2081,91,193.0
2387,2018,2083,28,67.0
2388,2018,2088,75,232.0
2389,2018,2091,43,63.0
2390,2018,2093,38,104.0
2391,2018,2097,45,70.0
2392,2018,2099,45,76.0
2393,2018,2101,10,10.0
2394,2018,2102,8,15.0
2395,2018,2103,36,71.0
2396,2018,2104,27,59.0
2397,2018,2105,108,250.0
2398,2018,2106,16,15.0
2399,2018,2107,38,91.0
2400,2018,2111,18,32.0
2401,2018,2113,17,27.0
2402,2018,2114,48,111.0
2403,2018,2115,62,162.0
2404,2018,2118,71,203.0
2405,2018,2125,29,55.0
2406,2018,2126,75,184.0
2407,2018,2128,61,141.0
2408,2018,2129,30,76.0
2409,2018,2131,1,1.0
2410,2018,2132,7,11.0
2411,2018,2133,38,116.0
2412,2018,2134,117,423.0
2413,2018,2136,140,579.0
2414,2018,2137,107,249.0
2415,2018,2138,54,120.0
2416,2018,2139,60,164.0
2417,2018,2141,46,79.0
2418,2018,2142,54,89.0
2419,2018,2143,114,340.0
2420,2018,2144,79,111.0
2421,2018,2145,19,47.0
2422,2018,2146,135,531.0
2423,2018,2147,66,145.0
2424,2018,2148,47,122.0
2425,2018,2149,52,150.0
2426,2018,2155,64,218.0
2427,2018,2156,341,1220.0
2428,2018,2157,97,478.0
2429,2018,2158,150,507.0
2430,2018,2159,16,19.0
2431,2018,2161,5,10.0
2432,2018,2162,5,5.0
2433,2018,2169,23,14.0
2434,2018,2172,14,15.0
2435,2018,2173,15,28.0
2436,2018,2175,82,332.0
2437,2018,2177,120,388.0
2438,2018,2183,22,42.0
2439,2018,2185,59,189.0
2440,2018,2187,88,374.0
2441,2018,2189,129,441.0
2442,2018,2196,8,16.0
2443,2018,2197,6,8.0
2444,2018,2198,1,0.0
2445,2019,100,2,0.0
2446,2019,101,47,107.0
2447,2019,105,23,20.0
2448,2019,109,7,1.0
2449,2019,111,294,2170.0
2450,2019,112,25,32.0
2451,2019,118,32,70.0
2452,2019,119,799,1734.0
2453,2019,121,29,32.0
2454,2019,122,26,29.0
2455,2019,123,84,94.0
2456,2019,124,76,252.0
2457,2019,127,618,438.0
2458,2019,128,53,123.0
2459,2019,129,49,75.0
2460,2019,131,8,4.0
2461,2019,132,94,208.0
2462,2019,133,19,27.0
2463,2019,134,25,33.0
2464,2019,135,78,232.0
2465,2019,138,219,714.0
2466,2019,139,61,142.0
2467,2019,141,17,3.0
2468,2019,142,66,166.0
2469,2019,143,87,130.0
2470,2019,144,27,26.0
2471,2019,145,62,47.0
2472,2019,146,68,64.0
2473,2019,147,175,506.0
2474,2019,148,196,594.0
2475,2019,151,21,23.0
2476,2019,152,330,1671.0
2477,2019,153,359,1853.0
2478,2019,154,136,499.0
2479,2019,155,389,426.0
2480,2019,156,543,2078.0
2481,2019,157,720,1802.0
2482,2019,158,558,1267.0
2483,2019,159,165,480.0
2484,2019,161,174,330.0
2485,2019,162,724,3440.0
2486,2019,163,137,206.0
2487,2019,164,106,286.0
2488,2019,165,124,168.0
2489,2019,166,339,1007.0
2490,2019,171,139,235.0
2491,2019,174,110,258.0
2492,2019,176,256,427.0
2493,2019,181,40,28.0
2494,2019,182,175,997.0
2495,2019,185,232,678.0
2496,2019,191,157,132.0
2497,2019,192,226,1179.0
2498,2019,195,191,538.0
2499,2019,201,146,594.0
2500,2019,202,64,146.0
2501,2019,203,34,93.0
2502,2019,204,39,131.0
2503,2019,205,49,139.0
2504,2019,211,86,232.0
2505,2019,212,143,520.0
2506,2019,213,1,0.0
2507,2019,215,49,94.0
2508,2019,216,76,256.0
2509,2019,217,87,163.0
2510,2019,218,129,345.0
2511,2019,219,57,145.0
2512,2019,221,114,264.0
2513,2019,224,1,0.0
2514,2019,227,1,0.0
2515,2019,231,60,138.0
2516,2019,233,53,152.0
2517,2019,235,100,379.0
2518,2019,236,125,480.0
2519,2019,237,125,557.0
2520,2019,238,58,137.0
2521,2019,239,18,28.0
2522,2019,241,22,41.0
2523,2019,243,1,0.0
2524,2019,245,1559,1882.0
2525,2019,246,549,1774.0
2526,2019,247,74,147.0
2527,2019,248,68,172.0
2528,2019,249,91,333.0
2529,2019,251,117,370.0
2530,2019,256,199,592.0
2531,2019,257,198,615.0
2532,2019,261,157,475.0
2533,2019,265,276,753.0
2534,2019,266,82,181.0
2535,2019,267,1,0.0
2536,2019,269,116,420.0
2537,2019,271,62,147.0
2538,2019,275,83,244.0
2539,2019,279,50,110.0
2540,2019,281,26,52.0
2541,2019,282,1,0.0
2542,2019,283,1,0.0
2543,2019,285,36,76.0
2544,2019,286,1,0.0
2545,2019,289,44,72.0
2546,2019,291,37,71.0
2547,2019,292,15,9.0
2548,2019,295,88,134.0
2549,2019,299,94,238.0
2550,2019,300,3,0.0
2551,2019,301,23,37.0
2552,2019,303,26,17.0
2553,2019,305,24,23.0
2554,2019,307,18,15.0
2555,2019,308,81,141.0
2556,2019,309,51,13.0
2557,2019,311,54,211.0
2558,2019,312,57,208.0
2559,2019,313,34,67.0
2560,2019,314,56,154.0
2561,2019,315,64,195.0
2562,2019,316,58,145.0
2563,2019,317,78,112.0
2564,2019,318,124,158.0
2565,2019,319,69,138.0
2566,2019,321,99,284.0
2567,2019,325,74,151.0
2568,2019,326,106,259.0
2569,2019,327,23,22.0
2570,2019,328,227,256.0
2571,2019,329,70,121.0
2572,2019,331,84,275.0
2573,2019,332,41,112.0
2574,2019,333,60,184.0
2575,2019,334,143,607.0
2576,2019,335,64,137.0
2577,2019,336,106,99.0
2578,2019,337,80,111.0
2579,2019,338,95,104.0
2580,2019,341,25,84.0
2581,2019,343,12,14.0
2582,2019,351,63,64.0
2583,2019,353,43,79.0
2584,2019,354,63,211.0
2585,2019,355,98,283.0
2586,2019,356,116,417.0
2587,2019,357,141,410.0
2588,2019,358,111,140.0
2589,2019,359,92,167.0
2590,2019,361,118,505.0
2591,2019,362,117,634.0
2592,2019,363,275,1927.0
2593,2019,373,74,231.0
2594,2019,374,50,103.0
2595,2019,375,204,783.0
2596,2019,376,171,703.0
2597,2019,377,46,116.0
2598,2019,378,88,150.0
2599,2019,379,107,276.0
2600,2019,391,32,117.0
2601,2019,392,124,673.0
2602,2019,393,107,500.0
2603,2019,394,44,114.0
2604,2019,395,332,1099.0
2605,2019,396,189,539.0
2606,2019,397,244,925.0
2607,2019,398,116,354.0
2608,2019,399,91,179.0
2609,2019,400,1,0.0
2610,2019,401,31,20.0
2611,2019,402,30,58.0
2612,2019,403,9,2.0
2613,2019,404,9,12.0
2614,2019,406,3,8.0
2615,2019,407,44,146.0
2616,2019,408,28,72.0
2617,2019,409,71,151.0
2618,2019,411,47,79.0
2619,2019,412,75,213.0
2620,2019,413,10,6.0
2621,2019,414,14,15.0
2622,2019,415,57,194.0
2623,2019,416,33,61.0
2624,2019,417,31,56.0
2625,2019,418,16,20.0
2626,2019,421,53,181.0
2627,2019,422,59,138.0
2628,2019,423,72,190.0
2629,2019,424,101,324.0
2630,2019,426,53,120.0
2631,2019,427,57,146.0
2632,2019,428,23,37.0
2633,2019,429,60,111.0
2634,2019,437,38,103.0
2635,2019,438,76,191.0
2636,2019,439,34,60.0
2637,2019,441,9,3.0
2638,2019,442,23,25.0
2639,2019,443,53,137.0
2640,2019,445,44,33.0
2641,2019,448,103,234.0
2642,2019,449,50,113.0
2643,2019,451,42,47.0
2644,2019,452,6,5.0
2645,2019,453,80,251.0
2646,2019,454,27,40.0
2647,2019,455,84,285.0
2648,2019,456,53,111.0
2649,2019,457,115,322.0
2650,2019,459,57,111.0
2651,2019,461,25,50.0
2652,2019,462,30,59.0
2653,2019,463,75,126.0
2654,2019,464,229,830.0
2655,2019,465,19,23.0
2656,2019,466,71,121.0
2657,2019,467,110,329.0
2658,2019,468,22,38.0
2659,2019,469,43,92.0
2660,2019,471,56,40.0
2661,2019,473,99,293.0
2662,2019,477,69,148.0
2663,2019,478,122,408.0
2664,2019,479,63,141.0
2665,2019,483,5,0.0
2666,2019,487,25,31.0
2667,2019,488,25,38.0
2668,2019,489,37,86.0
2669,2019,491,56,93.0
2670,2019,497,179,808.0
2671,2019,499,82,230.0
2672,2019,500,4,0.0
2673,2019,501,40,98.0
2674,2019,502,7,5.0
2675,2019,503,136,255.0
2676,2019,504,83,357.0
2677,2019,505,13,13.0
2678,2019,506,60,117.0
2679,2019,507,77,273.0
2680,2019,508,13,24.0
2681,2019,509,31,81.0
2682,2019,511,57,119.0
2683,2019,512,13,12.0
2684,2019,513,80,254.0
2685,2019,514,92,304.0
2686,2019,515,74,200.0
2687,2019,516,46,116.0
2688,2019,517,56,157.0
2689,2019,518,52,130.0
2690,2019,519,68,154.0
2691,2019,521,119,333.0
2692,2019,522,64,208.0
2693,2019,523,55,25.0
2694,2019,524,39,83.0
2695,2019,525,103,288.0
2696,2019,526,87,327.0
2697,2019,527,11,1.0
2698,2019,528,53,158.0
2699,2019,529,212,946.0
2700,2019,531,47,84.0
2701,2019,532,29,59.0
2702,2019,541,41,90.0
2703,2019,551,22,54.0
2704,2019,555,54,131.0
2705,2019,557,70,334.0
2706,2019,558,61,132.0
2707,2019,559,11,4.0
2708,2019,561,5,9.0
2709,2019,562,18,37.0
2710,2019,563,122,581.0
2711,2019,564,125,455.0
2712,2019,565,90,259.0
2713,2019,566,282,856.0
2714,2019,567,77,260.0
2715,2019,569,19,5.0
2716,2019,581,7,4.0
2717,2019,583,23,32.0
2718,2019,584,35,55.0
2719,2019,585,71,280.0
2720,2019,587,73,143.0
2721,2019,589,40,50.0
2722,2019,599,1,0.0
2723,2019,600,7,0.0
2724,2019,615,28,75.0
2725,2019,621,5,6.0
2726,2019,622,40,194.0
2727,2019,625,50,154.0
2728,2019,626,43,86.0
2729,2019,627,15,29.0
2730,2019,628,51,186.0
2731,2019,629,19,33.0
2732,2019,631,16,41.0
2733,2019,632,45,261.0
2734,2019,635,55,105.0
2735,2019,636,743,2346.0
2736,2019,637,238,526.0
2737,2019,638,95,412.0
2738,2019,639,44,97.0
2739,2019,642,62,188.0
2740,2019,643,150,737.0
2741,2019,644,165,639.0
2742,2019,645,892,4752.0
2743,2019,646,895,5171.0
2744,2019,647,342,1391.0
2745,2019,648,205,705.0
2746,2019,649,65,146.0
2747,2019,656,106,372.0
2748,2019,657,86,327.0
2749,2019,659,115,285.0
2750,2019,663,193,857.0
2751,2019,665,31,0.0
2752,2019,666,530,3001.0
2753,2019,667,151,356.0
2754,2019,668,240,900.0
2755,2019,669,112,241.0
2756,2019,671,1,0.0
2757,2019,676,124,357.0
2758,2019,677,89,251.0
2759,2019,678,220,690.0
2760,2019,679,73,87.0
2761,2019,693,2,0.0
2762,2019,696,2,0.0
2763,2019,698,1,0.0
2764,2019,700,2,0.0
2765,2019,701,76,521.0
2766,2019,702,131,962.0
2767,2019,705,45,197.0
2768,2019,706,47,185.0
2769,2019,707,2,0.0
2770,2019,711,79,367.0
2771,2019,713,17,56.0
2772,2019,714,7,6.0
2773,2019,715,13,10.0
2774,2019,717,18,12.0
2775,2019,719,25,64.0
2776,2019,721,104,648.0
2777,2019,722,108,470.0
2778,2019,723,45,137.0
2779,2019,724,58,191.0
2780,2019,725,9,19.0
2781,2019,726,6,8.0
2782,2019,727,22,76.0
2783,2019,728,1,0.0
2784,2019,729,5,10.0
2785,2019,732,27,91.0
2786,2019,733,8,11.0
2787,2019,734,77,348.0
2788,2019,735,19,54.0
2789,2019,736,7,22.0
2790,2019,737,22,63.0
2791,2019,738,29,58.0
2792,2019,739,6,10.0
2793,2019,742,21,43.0
2794,2019,743,32,85.0
2795,2019,745,39,155.0
2796,2019,747,16,38.0
2797,2019,748,1,0.0
2798,2019,749,29,84.0
2799,2019,752,28,88.0
2800,2019,753,18,48.0
2801,2019,755,30,42.0
2802,2019,756,2,0.0
2803,2019,758,48,104.0
2804,2019,759,40,71.0
2805,2019,762,32,124.0
2806,2019,763,21,63.0
2807,2019,764,24,51.0
2808,2019,765,227,1057.0
2809,2019,766,42,35.0
2810,2019,767,31,41.0
2811,2019,769,35,69.0
2812,2019,773,21,55.0
2813,2019,774,63,266.0
2814,2019,775,53,153.0
2815,2019,776,31,77.0
2816,2019,777,28,57.0
2817,2019,778,26,43.0
2818,2019,779,28,34.0
2819,2019,782,75,384.0
2820,2019,783,45,97.0
2821,2019,784,75,249.0
2822,2019,785,49,132.0
2823,2019,787,18,24.0
2824,2019,788,28,37.0
2825,2019,789,41,107.0
2826,2019,794,2,0.0
2827,2019,799,2,0.0
2828,2019,801,1,1.0
2829,2019,802,3,4.0
2830,2019,803,5,8.0
2831,2019,804,14,10.0
2832,2019,805,43,85.0
2833,2019,806,17,39.0
2834,2019,807,10,25.0
2835,2019,808,15,49.0
2836,2019,809,6,23.0
2837,2019,811,13,26.0
2838,2019,812,1,3.0
2839,2019,813,22,27.0
2840,2019,814,10,7.0
2841,2019,815,11,13.0
2842,2019,816,2,3.0
2843,2019,817,36,151.0
2844,2019,818,26,22.0
2845,2019,819,3,3.0
2846,2019,821,2,1.0
2847,2019,822,22,47.0
2848,2019,823,10,16.0
2849,2019,824,12,35.0
2850,2019,825,5,9.0
2851,2019,826,8,14.0
2852,2019,827,19,64.0
2853,2019,828,22,23.0
2854,2019,829,14,37.0
2855,2019,831,21,82.0
2856,2019,832,29,125.0
2857,2019,833,35,135.0
2858,2019,834,5,18.0
2859,2019,835,39,235.0
2860,2019,836,19,44.0
2861,2019,837,7,4.0
2862,2019,838,7,5.0
2863,2019,839,66,170.0
2864,2019,841,29,81.0
2865,2019,842,88,307.0
2866,2019,847,15,28.0
2867,2019,848,7,9.0
2868,2019,849,32,141.0
2869,2019,851,62,137.0
2870,2019,852,41,114.0
2871,2019,853,110,462.0
2872,2019,854,80,104.0
2873,2019,855,51,191.0
2874,2019,857,27,86.0
2875,2019,858,24,58.0
2876,2019,859,78,293.0
2877,2019,861,10,15.0
2878,2019,871,4,3.0
2879,2019,872,2,2.0
2880,2019,881,89,410.0
2881,2019,882,85,210.0
2882,2019,883,85,95.0
2883,2019,884,131,415.0
2884,2019,885,17,55.0
2885,2019,886,4,6.0
2886,2019,887,3,3.0
2887,2019,889,62,226.0
2888,2019,891,46,26.0
2889,2019,892,43,72.0
2890,2019,893,72,112.0
2891,2019,895,30,108.0
2892,2019,896,8,6.0
2893,2019,897,26,31.0
2894,2019,898,38,118.0
2895,2019,899,58,145.0
2896,2019,901,257,626.0
2897,2019,902,1,0.0
2898,2019,904,377,1206.0
2899,2019,905,111,353.0
2900,2019,906,62,178.0
2901,2019,909,139,415.0
2902,2019,911,241,1137.0
2903,2019,914,278,1452.0
2904,2019,915,87,303.0
2905,2019,916,65,142.0
2906,2019,919,70,278.0
2907,2019,921,1,0.0
2908,2019,923,262,1346.0
2909,2019,924,2,0.0
2910,2019,925,2,0.0
2911,2019,926,163,829.0
2912,2019,927,2,0.0
2913,2019,929,66,107.0
2914,2019,931,69,102.0
2915,2019,932,91,325.0
2916,2019,933,159,560.0
2917,2019,934,1,0.0
2918,2019,935,1352,1714.0
2919,2019,937,39,99.0
2920,2019,938,28,49.0
2921,2019,939,48,138.0
2922,2019,941,256,1333.0
2923,2019,943,104,435.0
2924,2019,945,6,0.0
2925,2019,946,55,169.0
2926,2019,948,21,47.0
2927,2019,952,93,295.0
2928,2019,953,1,0.0
2929,2019,955,11,12.0
2930,2019,957,7,5.0
2931,2019,958,4,0.0
2932,2019,959,1,0.0
2933,2019,961,23,8.0
2934,2019,962,1,0.0
2935,2019,963,46,134.0
2936,2019,964,232,706.0
2937,2019,966,57,111.0
2938,2019,967,1,0.0
2939,2019,969,66,213.0
2940,2019,971,57,126.0
2941,2019,973,1,0.0
2942,2019,974,65,160.0
2943,2019,976,12,12.0
2944,2019,979,19,27.0
2945,2019,981,32,76.0
2946,2019,984,28,65.0
2947,2019,985,138,599.0
2948,2019,989,79,300.0
2949,2019,991,12,32.0
2950,2019,994,6,9.0
2951,2019,995,1,0.0
2952,2019,998,20,48.0
2953,2019,1001,61,232.0
2954,2019,1003,38,112.0
2955,2019,1004,66,176.0
2956,2019,1005,61,171.0
2957,2019,1006,35,86.0
2958,2019,1007,57,111.0
2959,2019,1008,263,802.0
2960,2019,1009,19,19.0
2961,2019,1011,51,186.0
2962,2019,1012,25,58.0
2963,2019,1015,111,387.0
2964,2019,1017,73,183.0
2965,2019,1018,113,383.0
2966,2019,1019,33,33.0
2967,2019,1021,59,160.0
2968,2019,1023,108,290.0
2969,2019,1024,44,111.0
2970,2019,1025,133,634.0
2971,2019,1026,1,0.0
2972,2019,1027,63,224.0
2973,2019,1028,66,212.0
2974,2019,1029,70,225.0
2975,2019,1031,66,157.0
2976,2019,1032,1,0.0
2977,2019,1033,52,158.0
2978,2019,1034,43,79.0
2979,2019,1035,121,398.0
2980,2019,1036,1,0.0
2981,2019,1037,54,129.0
2982,2019,1039,115,383.0
2983,2019,1041,56,127.0
2984,2019,1043,74,200.0
2985,2019,1044,47,91.0
2986,2019,1045,41,119.0
2987,2019,1046,1,0.0
2988,2019,1047,51,136.0
2989,2019,1049,221,438.0
2990,2019,1051,1,0.0
2991,2019,1061,57,193.0
2992,2019,1063,135,789.0
2993,2019,1065,47,200.0
2994,2019,1067,51,144.0
2995,2019,1068,4,0.0
2996,2019,1075,28,92.0
2997,2019,1077,8,16.0
2998,2019,1078,20,65.0
2999,2019,1079,91,150.0
3000,2019,1081,2,0.0
3001,2019,1083,5,15.0
3002,2019,1088,16,60.0
3003,2019,1089,16,37.0
3004,2019,1091,3,6.0
3005,2019,1094,8,13.0
3006,2019,1097,12,27.0
3007,2019,1098,1,1.0
3008,2019,1099,12,18.0
3009,2019,1101,25,40.0
3010,2019,1102,82,210.0
3011,2019,1105,29,25.0
3012,2019,1107,30,69.0
3013,2019,1109,86,144.0
3014,2019,1112,21,33.0
3015,2019,1113,124,250.0
3016,2019,1115,61,168.0
3017,2019,1116,25,36.0
3018,2019,1117,43,96.0
3019,2019,1118,36,66.0
3020,2019,1119,27,43.0
3021,2019,1122,8,9.0
3022,2019,1123,25,54.0
3023,2019,1124,140,421.0
3024,2019,1125,27,60.0
3025,2019,1126,42,85.0
3026,2019,1127,42,90.0
3027,2019,1128,111,220.0
3028,2019,1129,41,85.0
3029,2019,1132,20,79.0
3030,2019,1133,52,144.0
3031,2019,1134,77,213.0
3032,2019,1135,40,116.0
3033,2019,1136,75,249.0
3034,2019,1137,43,62.0
3035,2019,1138,84,117.0
3036,2019,1139,103,127.0
3037,2019,1141,31,84.0
3038,2019,1142,57,259.0
3039,2019,1143,25,91.0
3040,2019,1144,20,33.0
3041,2019,1145,55,175.0
3042,2019,1146,34,50.0
3043,2019,1147,44,109.0
3044,2019,1148,47,177.0
3045,2019,1149,101,252.0
3046,2019,1151,107,613.0
3047,2019,1152,42,93.0
3048,2019,1153,8,9.0
3049,2019,1157,15,17.0
3050,2019,1158,52,96.0
3051,2019,1159,15,11.0
3052,2019,1161,28,41.0
3053,2019,1162,184,965.0
3054,2019,1163,42,92.0
3055,2019,1169,50,51.0
